city,county,place_fips,metro_status,population,property_tax,gen_sales_tax,total_taxes,tax_per_capita,lt_debt_os,st_debt_os,total_debt_os,debt_per_capita,sales_tax_rate,taxable_sales,taxable_sales_per_capita,business_outlets,sales_tax_alloc_2019,sales_tax_alloc_2023,salestax_growth_19_23_pct
GRANDFALLS,Ward,30440,Non-Metro,403,17000.0,60000.0,100000.0,248.13895781637717,69000.0,0.0,69000.0,171.21588089330024,2.0,5535940.0,13736.82382133995,66.0,78960.35,211244.09,167.53185617844903
MILDRED,Navarro,48372,Non-Metro,400,2853000.0,909000.0,4055000.0,10137.5,754000.0,0.0,754000.0,1885.0,1.0,4611.0,11.5275,28.0,8124.44,9661.04,18.913303563076365
BARSTOW,Ward,05720,Non-Metro,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,139815.0,349.5375,64.0,,,
ALMA,Ellis,02044,Metro,400,105000.0,243000.0,348000.0,870.0,0.0,0.0,0.0,0.0,2.0,23203171.0,58007.9275,124.0,197184.82,342532.81,73.71155142672747
DODD CITY,Fannin,20680,Non-Metro,398,31000.0,36000.0,72000.0,180.90452261306532,650000.0,22000.0,672000.0,1688.4422110552764,1.0,177082.0,444.92964824120605,164.0,29375.16,67643.47,130.27438829269354
BLOOMBURG,Cass,08752,Non-Metro,398,55000.0,0.0,55000.0,138.19095477386935,0.0,0.0,0.0,0.0,1.0,3696738.0,9288.286432160805,138.0,31027.76,40089.76,29.206104469030326
HOWARDWICK,Donley,35072,Non-Metro,398,68000.0,17000.0,85000.0,213.5678391959799,0.0,0.0,0.0,0.0,1.0,378680.0,951.4572864321608,90.0,14485.37,22094.12,52.527135999977894
REKLAW,Cherokee,61508,Non-Metro,391,0.0,0.0,10000.0,25.575447570332482,0.0,260000.0,260000.0,664.9616368286445,1.0,223298.0,571.0946291560102,140.0,11784.04,14110.35,19.741192324533856
GRAYS PRAIRIE,Kaufman,30752,Metro,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,6281.33,12922.24,105.7245838062958
EDOM,Van Zandt,22744,Non-Metro,387,0.0,24000.0,35000.0,90.43927648578811,0.0,0.0,0.0,0.0,1.0,1506898.0,3893.793281653747,196.0,17220.6,27605.59,60.30562233603941
WINDTHORST,Archer,79696,Non-Metro,386,2853000.0,909000.0,3875000.0,10038.860103626943,754000.0,0.0,754000.0,1953.3678756476684,1.5,10508711.0,27224.639896373057,374.0,111742.21,127010.13,13.663520705380714
RETREAT,Navarro,61616,Non-Metro,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
SADLER,Grayson,64088,Metro,383,0.0,0.0,33000.0,86.16187989556136,135000.0,0.0,135000.0,352.4804177545692,1.0,288822.0,754.1044386422976,94.0,18607.66,28843.2,55.00713147166275
BONNEY,Brazoria,09388,Metro,380,0.0,0.0,22000.0,57.89473684210526,0.0,0.0,0.0,0.0,1.5,,,,0.0,1371.31,inf
TURKEY,Hall,73964,Non-Metro,379,2853000.0,909000.0,4055000.0,10699.208443271767,754000.0,0.0,754000.0,1989.4459102902374,2.0,4641697.0,12247.221635883905,196.0,52298.23,102128.03,95.28008882901007
CHIRENO,Nacogdoches,14776,Non-Metro,378,0.0,38000.0,50000.0,132.27513227513228,0.0,0.0,0.0,0.0,1.0,2582665.0,6832.44708994709,148.0,79492.62,51512.87,-35.19792151774592
HIGGINS,Lipscomb,33608,Non-Metro,378,122000.0,91000.0,229000.0,605.8201058201058,350000.0,0.0,350000.0,925.925925925926,1.75,720502.0,1906.0899470899471,106.0,60848.75,35652.95,-41.407259804022274
HUXLEY,Shelby,35636,Non-Metro,376,0.0,15000.0,15000.0,39.8936170212766,529000.0,0.0,529000.0,1406.9148936170213,1.0,830096.0,2207.7021276595747,38.0,18142.69,18310.42,0.9245045800815622
NEW HOME,Lynn,51012,Non-Metro,375,64000.0,0.0,64000.0,170.66666666666666,0.0,0.0,0.0,0.0,,,,,,,
QUITAQUE,Briscoe,60176,Non-Metro,375,106000.0,8000.0,114000.0,304.0,0.0,0.0,0.0,0.0,2.0,3763312.0,10035.498666666666,172.0,61477.88,79272.05,28.944020190676724
ABBOTT,Hill,00100,Non-Metro,371,0.0,129000.0,152000.0,409.70350404312666,0.0,0.0,0.0,0.0,1.5,8898502.0,23985.180592991914,184.0,108325.29,160516.27,48.179866400542295
COYOTE FLATS,Johnson,17429,Metro,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
BLANKET,Brown,08596,Non-Metro,368,43000.0,6000.0,49000.0,133.15217391304347,1130000.0,0.0,1130000.0,3070.6521739130435,1.0,1226000.0,3331.521739130435,140.0,37230.7,59428.2,59.62149516393729
CALLISBURG,Cooke,11968,Non-Metro,367,19000.0,0.0,19000.0,51.771117166212534,0.0,0.0,0.0,0.0,1.5,,,,,,
PALISADES,Randall,54726,Metro,367,17000.0,0.0,33000.0,89.9182561307902,0.0,0.0,0.0,0.0,,,,,,,
THOMPSONS,Fort Bend,72740,Metro,367,0.0,38000.0,38000.0,103.54223433242507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,20522.62,386122.35,1781.4476416753805
SOUTH MOUNTAIN,Coryell,69120,Non-Metro,367,2853000.0,909000.0,3875000.0,10558.58310626703,754000.0,0.0,754000.0,2054.4959128065393,,,,,,,
CASHION COMMUNITY,Wichita,13198,Metro,360,76000.0,24000.0,132000.0,366.6666666666667,0.0,0.0,0.0,0.0,,,,,,,
SCOTTSVILLE,Harrison,66332,Non-Metro,352,2853000.0,909000.0,4055000.0,11519.886363636364,754000.0,0.0,754000.0,2142.0454545454545,1.0,945831.0,2687.0198863636365,70.0,33547.55,37153.79,10.749637454896103
BELLEVUE,Clay,07396,Non-Metro,350,42000.0,55000.0,97000.0,277.14285714285717,181000.0,0.0,181000.0,517.1428571428571,2.0,12881122.0,36803.205714285716,218.0,39920.57,63440.78,58.917520466265884
TRENT,Taylor,73580,Metro,348,15000.0,29000.0,82000.0,235.632183908046,0.0,0.0,0.0,0.0,2.0,749799.0,2154.594827586207,40.0,30830.97,55816.63,81.040784639601
LEROY,Mclennan,42400,Metro,346,26000.0,0.0,26000.0,75.14450867052022,0.0,0.0,0.0,0.0,1.0,971258.0,2807.1040462427745,86.0,7414.89,13113.64,76.85548942735494
ENCHANTED OAKS,Henderson,24228,Non-Metro,343,306000.0,0.0,306000.0,892.1282798833819,0.0,0.0,0.0,0.0,,,,,,,
IREDELL,Bosque,36140,Non-Metro,340,50000.0,32000.0,82000.0,241.1764705882353,0.0,0.0,0.0,0.0,1.0,2184833.0,6425.979411764706,168.0,25625.26,34731.68,35.536888211085476
MOUNT CALM,Hill,49692,Non-Metro,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10475.0,30.808823529411764,100.0,10426.19,27544.45,164.18519133067787
STOCKTON BEND,Hood,70406,Non-Metro,339,2853000.0,909000.0,4055000.0,11961.65191740413,754000.0,0.0,754000.0,2224.188790560472,,,,,,,
GOODRICH,Polk,30224,Non-Metro,338,19000.0,20000.0,39000.0,115.38461538461539,0.0,0.0,0.0,0.0,1.0,12137509.0,35909.7899408284,250.0,39048.29,76542.87,96.0210549552874
PLEASANT VALLEY,Wichita,58400,Metro,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,15642.02,33047.56,111.27424718802301
MORGANS POINT,Harris,49380,Metro,337,1823000.0,630000.0,2977000.0,8833.827893175074,1580000.0,0.0,1580000.0,4688.427299703264,1.5,33579609.0,99642.75667655787,180.0,1343778.77,723389.78,-46.167494519949884
CHANNING,Hartley,14260,Non-Metro,333,41000.0,14000.0,55000.0,165.16516516516518,0.0,0.0,0.0,0.0,1.0,32020.0,96.15615615615616,42.0,10388.8,13813.62,32.966463884182986
LUEDERS,Jones,45048,Non-Metro,333,0.0,0.0,0.0,0.0,23000.0,0.0,23000.0,69.06906906906907,1.0,372345.0,1118.1531531531532,72.0,23905.16,17917.18,-25.0489015760614
DARROUZETT,Lipscomb,19288,Non-Metro,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,212374.0,647.4817073170732,120.0,20810.84,23596.7,13.386581224015949
SANCTUARY,Parker,65066,Metro,327,2853000.0,909000.0,4055000.0,12400.611620795107,754000.0,0.0,754000.0,2305.810397553517,1.0,3647835.0,11155.45871559633,196.0,20365.58,33651.59,65.23757241384726
INDUSTRY,Austin,35984,Non-Metro,326,0.0,231000.0,231000.0,708.5889570552147,0.0,0.0,0.0,0.0,1.5,26704539.0,81915.76380368098,358.0,188488.88,276232.57,46.551122803637014
KENNARD,Houston,38884,Non-Metro,325,30000.0,30000.0,60000.0,184.6153846153846,0.0,0.0,0.0,0.0,1.0,2940034.0,9046.258461538462,164.0,24573.36,32379.87,31.76818310560704
BAYSIDE,Refugio,06104,Non-Metro,322,186000.0,14000.0,200000.0,621.1180124223603,477000.0,0.0,477000.0,1481.3664596273293,2.0,774693.0,2405.8788819875776,82.0,14037.28,16999.92,21.105513318819582
LAWN,Taylor,41872,Metro,322,37000.0,3000.0,43000.0,133.54037267080744,0.0,0.0,0.0,0.0,1.0,760877.0,2362.972049689441,88.0,12485.66,18289.82,46.48660943834767
TEXHOMA,Sherman,72464,Non-Metro,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
COUPLAND,Williamson,17312,Metro,318,134000.0,27000.0,161000.0,506.28930817610063,0.0,0.0,0.0,0.0,2.0,,,,36063.92,72552.71,101.17810265772553
GRANJENO,Hidalgo,30608,Metro,317,19000.0,54000.0,73000.0,230.2839116719243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,34448.11,54944.63,59.499693887415006
CROSS TIMBER,Johnson,17917,Metro,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,5927.19,76033.65,1182.7942077105677
EUREKA,Navarro,24816,Non-Metro,315,2853000.0,909000.0,4055000.0,12873.015873015873,754000.0,0.0,754000.0,2393.6507936507937,1.0,1598941.0,5076.003174603175,54.0,17400.98,37852.97,117.53355270795095
LATEXO,Houston,41644,Non-Metro,314,0.0,29000.0,63000.0,200.63694267515925,0.0,0.0,0.0,0.0,1.0,3188466.0,10154.350318471337,72.0,24848.54,48375.44,94.68121668315321
NORTH CLEVELAND,Liberty,51984,Non-Metro,313,0.0,24000.0,24000.0,76.6773162939297,0.0,0.0,0.0,0.0,1.0,2148389.0,6863.862619808307,54.0,31158.82,35792.36,14.870717183770122
POYNOR,Henderson,59192,Non-Metro,311,0.0,16000.0,16000.0,51.446945337620576,0.0,0.0,0.0,0.0,1.0,709603.0,2281.6816720257234,82.0,14909.91,19019.93,27.565692884799443
TIRA,Hopkins,73124,Non-Metro,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ROCHESTER,Haskell,62636,Non-Metro,311,2853000.0,909000.0,4055000.0,13038.585209003215,754000.0,0.0,754000.0,2424.43729903537,1.0,1923590.0,6185.176848874598,128.0,9554.43,12357.03,29.33299003708228
BLACKWELL,Nolan,08488,Non-Metro,311,2853000.0,909000.0,4055000.0,13038.585209003215,754000.0,0.0,754000.0,2424.43729903537,1.0,2207248.0,7097.260450160772,150.0,18772.15,31957.96,70.24134156183493
CHESTER,Tyler,14584,Non-Metro,310,0.0,17000.0,17000.0,54.83870967741935,0.0,0.0,0.0,0.0,1.0,1751074.0,5648.625806451613,110.0,14916.59,29065.01,94.85023051515124
RICHLAND SPRINGS,San Saba,61880,Non-Metro,310,64000.0,24000.0,88000.0,283.8709677419355,0.0,0.0,0.0,0.0,1.25,,,,16752.24,26622.88,58.92131440332754
BAILEY,Fannin,05264,Non-Metro,308,2853000.0,909000.0,4055000.0,13165.584415584415,754000.0,0.0,754000.0,2448.051948051948,1.0,140032.0,454.64935064935065,50.0,5252.64,8723.24,66.07344116482376
PAINT ROCK,Concho,54636,Non-Metro,306,52000.0,13000.0,73000.0,238.56209150326796,0.0,0.0,0.0,0.0,1.0,576442.0,1883.797385620915,54.0,10490.35,60526.57,476.9737901976578
WARREN CITY,Gregg,76576,Non-Metro,305,2853000.0,909000.0,4055000.0,13295.081967213115,754000.0,0.0,754000.0,2472.1311475409834,1.0,421908.0,1383.3049180327869,66.0,19914.44,18324.62,-7.983252353568565
LAKESIDE,San Patricio,40738,Non-Metro,303,29000.0,0.0,29000.0,95.7095709570957,0.0,0.0,0.0,0.0,1.75,15679596.0,51747.841584158414,462.0,339707.15,236002.99,-30.52751759861399
NORDHEIM,Dewitt,51792,Non-Metro,303,35000.0,0.0,35000.0,115.51155115511551,0.0,0.0,0.0,0.0,1.0,1571448.0,5186.297029702971,110.0,29294.01,31934.14,9.012525086186566
GARY,Panola,29108,Non-Metro,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,
COFFEE CITY,Henderson,15820,Non-Metro,299,0.0,56000.0,79000.0,264.2140468227425,0.0,0.0,0.0,0.0,1.5,19802977.0,66230.69230769231,102.0,203311.87,232102.69,14.160914461118285
HEDLEY,Donley,33044,Non-Metro,291,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,17.18213058419244,1.0,130138.0,447.20962199312714,96.0,10099.25,12563.52,24.400524791444912
BURTON,Washington,11536,Non-Metro,290,140000.0,95000.0,235000.0,810.3448275862069,0.0,436000.0,436000.0,1503.448275862069,1.5,7265953.0,25055.010344827588,664.0,84690.14,114740.41,35.48260753849268
NAZARETH,Castro,50496,Non-Metro,287,44000.0,2000.0,46000.0,160.2787456445993,0.0,0.0,0.0,0.0,1.5,2687096.0,9362.703832752613,172.0,40607.44,55079.98,35.6401191505793
MALONE,Hill,46260,Non-Metro,285,47000.0,42000.0,91000.0,319.29824561403507,0.0,0.0,0.0,0.0,1.0,1964757.0,6893.884210526316,106.0,21716.3,28169.49,29.715881618876157
ANNONA,Red River,03360,Non-Metro,285,2853000.0,909000.0,4055000.0,14228.070175438597,754000.0,0.0,754000.0,2645.6140350877195,1.0,847643.0,2974.1859649122807,58.0,24623.18,21445.95,-12.903410526178988
HAYS,Hays,32906,Metro,283,23000.0,33000.0,79000.0,279.1519434628975,0.0,0.0,0.0,0.0,1.0,308201.0,1089.0494699646642,34.0,19567.97,25214.47,28.85582919434157
COVINGTON,Hill,17372,Non-Metro,283,0.0,75000.0,75000.0,265.017667844523,10000.0,0.0,10000.0,35.3356890459364,1.0,9237225.0,32640.37102473498,240.0,54465.27,83964.34,54.16124807606756
STAPLES,Guadalupe,70052,Metro,279,0.0,18000.0,18000.0,64.51612903225806,0.0,0.0,0.0,0.0,1.0,,,,5235.44,9588.66,83.14907629540211
GOLDSMITH,Ector,30044,Metro,277,30000.0,0.0,34000.0,122.74368231046931,0.0,0.0,0.0,0.0,1.0,17689197.0,63859.91696750902,140.0,160138.42,317474.65,98.25014509322622
TEHUACANA,Limestone,72080,Non-Metro,277,37000.0,0.0,37000.0,133.5740072202166,0.0,0.0,0.0,0.0,,,,,,,
CRANFILLS GAP,Bosque,17540,Non-Metro,277,35000.0,34000.0,69000.0,249.0974729241877,0.0,0.0,0.0,0.0,1.5,1936819.0,6992.126353790613,74.0,33043.35,44122.09,33.52789593064867
CARBON,Eastland,12736,Non-Metro,276,2853000.0,909000.0,3875000.0,14039.855072463768,754000.0,0.0,754000.0,2731.8840579710145,1.0,275811.0,999.3152173913044,118.0,11069.29,20408.29,84.3685548034246
RICHLAND,Navarro,61820,Non-Metro,273,30000.0,21000.0,51000.0,186.8131868131868,0.0,0.0,0.0,0.0,1.0,1278643.0,4683.673992673993,132.0,13780.48,26014.35,88.77680603288128
BARRY,Navarro,05708,Non-Metro,273,28000.0,0.0,29000.0,106.22710622710623,0.0,0.0,0.0,0.0,,,,,,,
ROSS,Mclennan,63380,Metro,272,0.0,175000.0,175000.0,643.3823529411765,0.0,0.0,0.0,0.0,1.0,14477556.0,53226.30882352941,78.0,114684.81,112950.76,-1.5120136659772143
MARQUEZ,Leon,46752,Non-Metro,271,30000.0,75000.0,105000.0,387.45387453874537,500000.0,0.0,500000.0,1845.018450184502,1.5,10102840.0,37279.85239852399,254.0,107303.47,159421.85,48.57101079769369
PROGRESO LAKES,Hidalgo,59642,Metro,270,0.0,64000.0,64000.0,237.03703703703704,0.0,0.0,0.0,0.0,1.5,1042391.0,3860.7074074074076,62.0,50229.17,89446.81,78.07741995338566
SPRING BRANCH,Comal,69608,Metro,270,59000.0,0.0,59000.0,218.5185185185185,0.0,0.0,0.0,0.0,,,,,,,
MORAN,Shackelford,49320,Non-Metro,260,288000.0,25000.0,313000.0,1203.8461538461538,180000.0,0.0,180000.0,692.3076923076923,1.0,1150143.0,4423.626923076923,44.0,17575.71,22911.02,30.35615630890588
FAYETTEVILLE,Fayette,25644,Non-Metro,257,0.0,23000.0,111000.0,431.9066147859922,0.0,0.0,0.0,0.0,1.5,8090872.0,31481.992217898834,596.0,111454.2,204009.01,83.04290910526477
BENJAMIN,Knox,07636,Non-Metro,257,39000.0,42000.0,81000.0,315.1750972762646,0.0,0.0,0.0,0.0,2.0,3734071.0,14529.459143968872,86.0,33240.07,63371.64,90.64833497643056
MINGUS,Palo Pinto,48720,Non-Metro,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3158603.0,12338.29296875,168.0,24143.57,33013.33,36.737566151153295
OAK RIDGE,Cooke,53154,Non-Metro,255,20000.0,0.0,147000.0,576.4705882352941,0.0,0.0,0.0,0.0,,10981404.0,43064.32941176471,138.0,46682.5,0.0,-100.0
CARMINE,Fayette,12916,Non-Metro,254,1000.0,71000.0,72000.0,283.46456692913387,0.0,0.0,0.0,0.0,1.5,8344612.0,32852.8031496063,408.0,96940.15,145591.19,50.18667703732665
WIXON VALLEY,Brazos,79919,Metro,254,2853000.0,909000.0,3875000.0,15255.905511811023,754000.0,0.0,754000.0,2968.503937007874,1.5,46935568.0,184785.70078740158,134.0,369411.88,572309.49,54.92449511910661
WESTBROOK,Mitchell,77380,Non-Metro,252,15000.0,0.0,18000.0,71.42857142857143,0.0,0.0,0.0,0.0,1.0,333119.0,1321.9007936507937,130.0,9739.29,16392.12,68.30918886284316
DICKENS,Dickens,20332,Non-Metro,251,49000.0,39000.0,93000.0,370.51792828685257,0.0,0.0,0.0,0.0,1.5,1720919.0,6856.250996015936,88.0,46382.96,44288.78,-4.514977051917342
ANDERSON,Grimes,03192,Non-Metro,248,34000.0,91000.0,125000.0,504.03225806451616,0.0,0.0,0.0,0.0,1.25,7727695.0,31160.060483870966,654.0,68162.84,137377.65,101.5433189110078
STREETMAN,Freestone,70604,Non-Metro,247,43000.0,73000.0,116000.0,469.6356275303644,0.0,0.0,0.0,0.0,1.5,3051665.0,12354.91902834008,190.0,65744.17,74072.0,12.667024315616127
SANDY POINT,Brazoria,65345,Metro,238,99000.0,43000.0,164000.0,689.0756302521008,535000.0,0.0,535000.0,2247.8991596638657,1.5,,,,0.0,46564.6,inf
MIDWAY,Madison,48180,Non-Metro,238,0.0,38000.0,38000.0,159.6638655462185,448000.0,0.0,448000.0,1882.3529411764705,1.5,2943925.0,12369.432773109243,190.0,51436.69,38461.54,-25.22547621163026
DOUBLE HORN,Burnet,21031,Non-Metro,238,69000.0,0.0,70000.0,294.11764705882354,0.0,0.0,0.0,0.0,,,,,,,
WOODSON,Throckmorton,80188,Non-Metro,237,42000.0,0.0,42000.0,177.21518987341773,184000.0,0.0,184000.0,776.3713080168776,1.0,123631.0,521.6497890295359,76.0,7560.43,15556.02,105.75575727835587
TAYLOR LANDING,Jefferson,71966,Metro,237,52000.0,0.0,52000.0,219.40928270042195,305000.0,0.0,305000.0,1286.9198312236288,,,,,,,
ACKERLY,Dawson,01108,Non-Metro,234,2853000.0,909000.0,3875000.0,16559.82905982906,754000.0,0.0,754000.0,3222.222222222222,1.0,24519711.0,104785.08974358975,134.0,130496.1,91702.77,-29.727578065551384
LA WARD,Jackson,41848,Non-Metro,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,414960.0,1780.9442060085837,60.0,13481.05,11384.27,-15.553536260157768
FORSAN,Howard,26640,Non-Metro,229,41000.0,191000.0,232000.0,1013.1004366812227,0.0,0.0,0.0,0.0,1.0,9043796.0,39492.55895196507,62.0,221785.17,141728.05,-36.09669663665971
RAVENNA,Fannin,60752,Non-Metro,228,0.0,0.0,10000.0,43.85964912280702,0.0,0.0,0.0,0.0,1.0,53700.0,235.52631578947367,114.0,7225.36,15692.3,117.18364206074159
ROARING SPRINGS,Motley,62528,Non-Metro,228,43000.0,12000.0,55000.0,241.2280701754386,0.0,0.0,0.0,0.0,2.0,494634.0,2169.4473684210525,62.0,17536.15,25458.15,45.17525226460768
SOUTH FRYDEK,Austin,68978,Non-Metro,225,0.0,7000.0,7000.0,31.11111111111111,0.0,0.0,0.0,0.0,1.0,,,,0.0,8193.5,inf
CANEY CITY,Henderson,12472,Non-Metro,223,94000.0,68000.0,173000.0,775.7847533632287,178000.0,0.0,178000.0,798.2062780269058,2.0,4765841.0,21371.484304932736,136.0,83920.67,100851.03,20.174243127467882
CREEDMOOR,Travis,17612,Metro,223,35000.0,1000.0,36000.0,161.43497757847533,0.0,0.0,0.0,0.0,1.0,267090599.0,1197715.6905829597,330.0,166159.9,296270.16,78.30424789615303
MOORE STATION,Henderson,49272,Non-Metro,223,2853000.0,909000.0,4055000.0,18183.856502242154,754000.0,0.0,754000.0,3381.1659192825114,,,,,,,
NAVARRO,Navarro,50448,Non-Metro,217,2853000.0,909000.0,4055000.0,18686.63594470046,754000.0,0.0,754000.0,3474.6543778801843,1.0,108414.0,499.6036866359447,32.0,5916.32,6406.88,8.291640749655198
DOUGLASSVILLE,Cass,21112,Non-Metro,214,0.0,6000.0,6000.0,28.037383177570092,0.0,0.0,0.0,0.0,0.25,1507470.0,7044.252336448598,80.0,4710.51,6819.69,44.77604335836246
HEBRON,Denton,33020,Metro,212,0.0,105000.0,151000.0,712.2641509433962,0.0,0.0,0.0,0.0,0.5,56814914.0,267994.87735849054,264.0,78255.12,168285.37,115.04710490508481
MOBILE CITY,Rockwall,48858,Metro,208,43000.0,52000.0,115000.0,552.8846153846154,4000.0,0.0,4000.0,19.23076923076923,1.5,0.0,0.0,24.0,72141.07,75868.91,5.167430979329799
BYNUM,Hill,11656,Non-Metro,208,11000.0,2000.0,15000.0,72.11538461538461,0.0,0.0,0.0,0.0,1.0,28613.0,137.5625,48.0,6367.25,11597.26,82.13922808119676
PENELOPE,Hill,56672,Non-Metro,207,30000.0,0.0,48000.0,231.8840579710145,0.0,0.0,0.0,0.0,1.0,31384.0,151.61352657004832,58.0,6704.12,9781.31,45.89998389050315
WOODLOCH,Montgomery,80144,Metro,207,78000.0,59000.0,146000.0,705.3140096618357,224000.0,0.0,224000.0,1082.1256038647343,,,,,,,
WINDOM,Fannin,79684,Non-Metro,207,18000.0,0.0,18000.0,86.95652173913044,0.0,0.0,0.0,0.0,1.0,545423.0,2634.8937198067633,86.0,12337.03,17062.09,38.29981770328838
BROWNDELL,Jasper,10708,Non-Metro,204,2853000.0,909000.0,4055000.0,19877.450980392157,754000.0,0.0,754000.0,3696.078431372549,1.0,31292.0,153.3921568627451,32.0,8223.32,10714.21,30.290563908494374
WELLMAN,Terry,77164,Non-Metro,200,44000.0,3000.0,47000.0,235.0,141000.0,0.0,141000.0,705.0,1.0,,,,0.0,8291.79,inf
CARL'S CORNER,Hill,12895,Non-Metro,199,7000.0,17000.0,24000.0,120.60301507537689,0.0,0.0,0.0,0.0,,,,,,,
GOODLOW,Navarro,30188,Non-Metro,197,6000.0,6000.0,12000.0,60.91370558375635,26000.0,0.0,26000.0,131.9796954314721,1.0,8445.0,42.868020304568525,20.0,3037.62,6631.28,118.30512045614658
PECAN GAP,Delta,56468,Non-Metro,197,12000.0,9000.0,21000.0,106.5989847715736,0.0,0.0,0.0,0.0,1.0,18630.0,94.56852791878173,18.0,6420.33,8446.32,31.555854605604384
OPDYKE WEST,Hockley,54075,Non-Metro,196,0.0,85000.0,85000.0,433.6734693877551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3512.38,4792.47,36.44508851547953
COOL,Parker,16540,Metro,191,42000.0,19000.0,62000.0,324.60732984293196,212000.0,0.0,212000.0,1109.9476439790576,1.0,3163786.0,16564.324607329843,52.0,19398.59,67257.22,246.71190019480798
LEONA,Leon,42340,Non-Metro,179,2853000.0,909000.0,4055000.0,22653.631284916202,754000.0,0.0,754000.0,4212.290502793296,1.0,2190111.0,12235.256983240224,66.0,23346.87,28550.74,22.289368981795
MILLER'S COVE,Titus,48478,Non-Metro,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
MULLIN,Mills,49992,Non-Metro,174,2853000.0,909000.0,4055000.0,23304.597701149425,754000.0,0.0,754000.0,4333.333333333333,1.0,99350.0,570.9770114942529,56.0,8748.84,8681.0,-0.775417083864834
BISHOP HILLS,Potter,08398,Metro,173,0.0,3000.0,3000.0,17.341040462427745,0.0,0.0,0.0,0.0,,,,,,,
ADRIAN,Oldham,01324,Non-Metro,171,21000.0,23000.0,44000.0,257.3099415204678,96000.0,0.0,96000.0,561.4035087719299,1.0,448980.0,2625.6140350877195,46.0,16100.53,15297.83,-4.985550165118792
WEINERT,Haskell,77044,Non-Metro,165,35000.0,8000.0,49000.0,296.969696969697,10000.0,0.0,10000.0,60.60606060606061,1.0,131969.0,799.8121212121212,42.0,7242.37,7872.61,8.702123752307598
JOLLY,Clay,37924,Non-Metro,164,0.0,36000.0,36000.0,219.5121951219512,0.0,0.0,0.0,0.0,1.0,6053328.0,36910.53658536585,62.0,37033.28,48804.16,31.78460022984733
MELVIN,Mcculloch,47568,Non-Metro,164,26000.0,19000.0,51000.0,310.9756097560976,0.0,0.0,0.0,0.0,1.0,1123515.0,6850.701219512195,48.0,14223.84,23813.48,67.41948728332152
SANFORD,Hutchinson,65384,Non-Metro,155,6000.0,9000.0,15000.0,96.7741935483871,0.0,0.0,0.0,0.0,1.0,268885.0,1734.741935483871,56.0,7177.3,10748.12,49.75157789140764
EMHOUSE,Navarro,24168,Non-Metro,154,2853000.0,909000.0,4055000.0,26331.16883116883,754000.0,0.0,754000.0,4896.103896103896,1.0,0.0,0.0,24.0,9237.56,11175.22,20.97588540696894
POWELL,Navarro,59168,Non-Metro,149,0.0,0.0,7000.0,46.97986577181208,0.0,0.0,0.0,0.0,,,,,,,
AUSTWELL,Refugio,05036,Non-Metro,144,35000.0,0.0,63000.0,437.5,0.0,0.0,0.0,0.0,1.0,974454.0,6767.041666666667,48.0,4557.54,7319.78,60.60813509042158
CUNEY,Cherokee,18152,Non-Metro,140,0.0,165000.0,175000.0,1250.0,754000.0,0.0,754000.0,5385.714285714285,1.5,2116360.0,15116.857142857143,38.0,27525.72,37918.63,37.75708682642996
